095lower	095upper	050lower	050upper	median	name	drug_class	posterior	round_idx	status	round	round_mid_date
-4.29817	4.07929	-3.90444	-3.15547	-3.3633300000000004	prob_res_alpha_sd	nrti	TRUE	NA	NA	NA	NA
-0.685332	0.168067	-0.405083	-0.108878	-0.250424	prob_res_betas[10]	nrti	TRUE	NA	NA	NA	NA
-0.417867	0.350573	-0.176519	0.0837128	-0.037034899999999996	prob_res_betas[11]	nrti	TRUE	NA	NA	NA	NA
-0.144396	0.728542	0.150105	0.440547	0.289009	prob_res_betas[12]	nrti	TRUE	NA	NA	NA	NA
-1.54389	-0.544846	-1.21663	-0.87646	-1.0288249999999999	prob_res_betas[1]	nrti	TRUE	NA	NA	NA	NA
-0.148061	0.633425	0.110886	0.376077	0.24406450000000002	prob_res_betas[2]	nrti	TRUE	NA	NA	NA	NA
0.114891	0.931844	0.412535	0.692447	0.524344	prob_res_betas[3]	nrti	TRUE	NA	NA	NA	NA
-0.284118	0.786243	0.0960909	0.463791	0.2595425	prob_res_betas[4]	nrti	TRUE	NA	NA	NA	NA
-1.15369	-0.156508	-0.823166	-0.485875	-0.6670925	prob_res_betas[5]	nrti	TRUE	NA	NA	NA	NA
-0.346981	0.424843	-0.0793147	0.178596	0.039523	prob_res_betas[6]	nrti	TRUE	NA	NA	NA	NA
0.197755	1.06059	0.504826	0.796026	0.631686	prob_res_betas[7]	nrti	TRUE	NA	NA	NA	NA
0.37126	1.00446	0.557585	0.768789	0.6676629999999999	prob_res_betas[8]	nrti	TRUE	NA	NA	NA	NA
-1.00446	-0.37126	-0.768789	-0.557585	-0.6676629999999999	prob_res_betas[9]	nrti	TRUE	NA	NA	NA	NA
0.544355	0.647142	0.579949	0.615965	0.595963	round_mu_pred[1,1]	nrti	TRUE	1	susceptible	17	2015-11-03
0.190464	0.616477	0.301992	0.458456	0.3868315	round_mu_pred[1,2]	nrti	TRUE	1	intermediate/high	17	2015-11-03
0.59343	0.701536	0.628205	0.665257	0.6480284999999999	round_mu_pred[2,1]	nrti	TRUE	2	susceptible	18	2017-07-17
0.28668	0.588292	0.382862	0.487336	0.439432	round_mu_pred[2,2]	nrti	TRUE	2	intermediate/high	18	2017-07-17
0.549043	0.68395	0.59112	0.637772	0.616566	round_mu_pred[3,1]	nrti	TRUE	3	susceptible	19	2019-06-20
0.477166	0.774819	0.567579	0.675123	0.623029	round_mu_pred[3,2]	nrti	TRUE	3	intermediate/high	19	2019-06-20
0.659729	0.826282	0.722867	0.780451	0.7449165	round_mu_pred[4,1]	nrti	TRUE	4	susceptible	20	2022-03-04
0.677768	0.963565	0.819439	0.913749	0.848074	round_mu_pred[4,2]	nrti	TRUE	4	intermediate/high	20	2022-03-04
0.514001	0.616844	0.546082	0.581711	0.564613	round_mu_pred_obs[1,1]	nrti	TRUE	1	susceptible	17	2015-11-03
0.136415	0.536471	0.238158	0.383354	0.333104	round_mu_pred_obs[1,2]	nrti	TRUE	1	intermediate/high	17	2015-11-03
0.557376	0.664609	0.591186	0.627284	0.6096159999999999	round_mu_pred_obs[2,1]	nrti	TRUE	2	susceptible	18	2017-07-17
0.232228	0.513421	0.329512	0.42734	0.3764655	round_mu_pred_obs[2,2]	nrti	TRUE	2	intermediate/high	18	2017-07-17
0.498574	0.630853	0.539328	0.585356	0.5636874999999999	round_mu_pred_obs[3,1]	nrti	TRUE	3	susceptible	19	2019-06-20
0.407643	0.708747	0.495695	0.603709	0.5565775	round_mu_pred_obs[3,2]	nrti	TRUE	3	intermediate/high	19	2019-06-20
0.607074	0.784748	0.670852	0.732059	0.6964535000000001	round_mu_pred_obs[4,1]	nrti	TRUE	4	susceptible	20	2022-03-04
0.605455	0.938769	0.763439	0.878416	0.7996	round_mu_pred_obs[4,2]	nrti	TRUE	4	intermediate/high	20	2022-03-04
0.61843	0.785485	0.67782	0.735459	0.7045315000000001	strata_mu_pred[1,1]	nrti	TRUE	NA	susceptible	NA	NA
0.215117	0.67776	0.34393	0.516969	0.444289	strata_mu_pred[1,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.670767	0.808352	0.723646	0.771803	0.7429105	strata_mu_pred[10,1]	nrti	TRUE	NA	susceptible	NA	NA
0.258111	0.722859	0.407556	0.580357	0.494062	strata_mu_pred[10,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.568712	0.711043	0.614085	0.662329	0.638059	strata_mu_pred[11,1]	nrti	TRUE	NA	susceptible	NA	NA
0.165269	0.599239	0.29209	0.450797	0.3717855	strata_mu_pred[11,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.281416	0.492738	0.34857900000000003	0.420666	0.388523	strata_mu_pred[12,1]	nrti	TRUE	NA	susceptible	NA	NA
0.0529491	0.350608	0.112384	0.214058	0.176628	strata_mu_pred[12,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.519402	0.698511	0.577988	0.641487	0.608993	strata_mu_pred[13,1]	nrti	TRUE	NA	susceptible	NA	NA
0.136466	0.568812	0.251457	0.406	0.34294349999999996	strata_mu_pred[13,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.4256	0.63018	0.490305	0.560256	0.5267195	strata_mu_pred[14,1]	nrti	TRUE	NA	susceptible	NA	NA
0.101846	0.488145	0.191526	0.328036	0.2726715	strata_mu_pred[14,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.485484	0.670825	0.543363	0.607327	0.5764415	strata_mu_pred[15,1]	nrti	TRUE	NA	susceptible	NA	NA
0.123078	0.536993	0.223942	0.37541	0.31343699999999997	strata_mu_pred[15,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.361279	0.545409	0.420322	0.484019	0.4538085	strata_mu_pred[16,1]	nrti	TRUE	NA	susceptible	NA	NA
0.0805439	0.416657	0.14163	0.258875	0.21870450000000002	strata_mu_pred[16,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.331982	0.500466	0.387908	0.444209	0.419645	strata_mu_pred[17,1]	nrti	TRUE	NA	susceptible	NA	NA
0.0632927	0.371999	0.122569	0.229898	0.1946175	strata_mu_pred[17,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.312655	0.534812	0.387753	0.465289	0.423087	strata_mu_pred[18,1]	nrti	TRUE	NA	susceptible	NA	NA
0.0608061	0.387807	0.123519	0.235418	0.19817449999999998	strata_mu_pred[18,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.50059	0.669067	0.560555	0.619964	0.5890679999999999	strata_mu_pred[19,1]	nrti	TRUE	NA	susceptible	NA	NA
0.184589	0.479633	0.270183	0.374273	0.3258565	strata_mu_pred[19,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.591821	0.75526	0.651059	0.708	0.6734945000000001	strata_mu_pred[2,1]	nrti	TRUE	NA	susceptible	NA	NA
0.198976	0.656673	0.315661	0.483792	0.409937	strata_mu_pred[2,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.534503	0.714605	0.589389	0.651244	0.6222785	strata_mu_pred[20,1]	nrti	TRUE	NA	susceptible	NA	NA
0.213119	0.528018	0.296891	0.406655	0.357874	strata_mu_pred[20,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.634788	0.792752	0.690816	0.745856	0.715241	strata_mu_pred[21,1]	nrti	TRUE	NA	susceptible	NA	NA
0.292923	0.62344	0.396482	0.513421	0.4574775	strata_mu_pred[21,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.6591	0.817795	0.715809	0.770053	0.742158	strata_mu_pred[22,1]	nrti	TRUE	NA	susceptible	NA	NA
0.32762	0.662669	0.43468	0.551181	0.49269	strata_mu_pred[22,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.546172	0.725538	0.605173	0.666505	0.637326	strata_mu_pred[23,1]	nrti	TRUE	NA	susceptible	NA	NA
0.226837	0.535573	0.310867	0.418418	0.3729405	strata_mu_pred[23,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.51731	0.68905400000000006	0.575001	0.633874	0.604701	strata_mu_pred[24,1]	nrti	TRUE	NA	susceptible	NA	NA
0.197571	0.494535	0.28517	0.389001	0.339856	strata_mu_pred[24,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.408197	0.594149	0.469391	0.533385	0.5013745	strata_mu_pred[25,1]	nrti	TRUE	NA	susceptible	NA	NA
0.129619	0.389751	0.199722	0.289657	0.254278	strata_mu_pred[25,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.334121	0.539871	0.391272	0.464102	0.43490799999999996	strata_mu_pred[26,1]	nrti	TRUE	NA	susceptible	NA	NA
0.0988201	0.342113	0.147617	0.233016	0.20645049999999998	strata_mu_pred[26,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.383079	0.550238	0.438241	0.496571	0.465587	strata_mu_pred[27,1]	nrti	TRUE	NA	susceptible	NA	NA
0.117243	0.358684	0.184794	0.267247	0.2281975	strata_mu_pred[27,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.501815	0.704333	0.579256	0.648553	0.6081395	strata_mu_pred[28,1]	nrti	TRUE	NA	susceptible	NA	NA
0.190165	0.506156	0.279169	0.390923	0.34404049999999997	strata_mu_pred[28,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.476855	0.672809	0.542288	0.610956	0.5741339999999999	strata_mu_pred[29,1]	nrti	TRUE	NA	susceptible	NA	NA
0.177245	0.476093	0.258267	0.365861	0.312654	strata_mu_pred[29,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.45681	0.629976	0.509009	0.567774	0.542	strata_mu_pred[3,1]	nrti	TRUE	NA	susceptible	NA	NA
0.111493	0.501875	0.196532	0.336289	0.28495000000000004	strata_mu_pred[3,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.476818	0.619737	0.522063	0.570797	0.5500125	strata_mu_pred[30,1]	nrti	TRUE	NA	susceptible	NA	NA
0.162426	0.432722	0.239895	0.334622	0.29275850000000003	strata_mu_pred[30,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.607177	0.752471	0.653772	0.704269	0.681775	strata_mu_pred[31,1]	nrti	TRUE	NA	susceptible	NA	NA
0.262201	0.575796	0.350692	0.46236	0.41906449999999995	strata_mu_pred[31,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.594832	0.740073	0.638668	0.687952	0.667251	strata_mu_pred[32,1]	nrti	TRUE	NA	susceptible	NA	NA
0.252173	0.570328	0.346615	0.458404	0.403982	strata_mu_pred[32,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.710829	0.844601	0.754674	0.800436	0.7780925000000001	strata_mu_pred[33,1]	nrti	TRUE	NA	susceptible	NA	NA
0.367469	0.699844	0.489049	0.604741	0.5425395	strata_mu_pred[33,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.565577	0.742892	0.62713	0.687842	0.6538895	strata_mu_pred[34,1]	nrti	TRUE	NA	susceptible	NA	NA
0.234059	0.558756	0.318576	0.436127	0.38830200000000004	strata_mu_pred[34,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.421359	0.615365	0.48229	0.548931	0.5188905	strata_mu_pred[35,1]	nrti	TRUE	NA	susceptible	NA	NA
0.140137	0.426118	0.208117	0.306892	0.267361	strata_mu_pred[35,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.358896	0.57919	0.430744	0.506558	0.470406	strata_mu_pred[36,1]	nrti	TRUE	NA	susceptible	NA	NA
0.106168	0.371045	0.16964	0.261111	0.23097050000000002	strata_mu_pred[36,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.613416	0.795175	0.677136	0.740309	0.709137	strata_mu_pred[37,1]	nrti	TRUE	NA	susceptible	NA	NA
0.505647	0.813483	0.625895	0.736113	0.672143	strata_mu_pred[37,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.468766	0.657204	0.525736	0.590401	0.5624075	strata_mu_pred[38,1]	nrti	TRUE	NA	susceptible	NA	NA
0.344889	0.680603	0.456493	0.57438	0.519542	strata_mu_pred[38,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.587498	0.768712	0.641348	0.70499	0.6779935	strata_mu_pred[39,1]	nrti	TRUE	NA	susceptible	NA	NA
0.477256	0.795421	0.578566	0.693008	0.6391454999999999	strata_mu_pred[39,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.502027	0.680604	0.56405	0.626092	0.5916515	strata_mu_pred[4,1]	nrti	TRUE	NA	susceptible	NA	NA
0.137056	0.555903	0.224212	0.376254	0.3271015	strata_mu_pred[4,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.452666	0.643578	0.513034	0.578074	0.5473250000000001	strata_mu_pred[40,1]	nrti	TRUE	NA	susceptible	NA	NA
0.327544	0.669332	0.434354	0.557736	0.5037935	strata_mu_pred[40,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.558501	0.729369	0.616891	0.674989	0.6438765	strata_mu_pred[41,1]	nrti	TRUE	NA	susceptible	NA	NA
0.439927	0.760346	0.545319	0.658331	0.6023160000000001	strata_mu_pred[41,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.480544	0.682094	0.548329	0.618016	0.5825100000000001	strata_mu_pred[42,1]	nrti	TRUE	NA	susceptible	NA	NA
0.359673	0.706179	0.478459	0.603533	0.53839649999999994	strata_mu_pred[42,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.288436	0.502839	0.352916	0.427163	0.394377	strata_mu_pred[43,1]	nrti	TRUE	NA	susceptible	NA	NA
0.190527	0.521379	0.281443	0.400931	0.352257	strata_mu_pred[43,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.334924	0.515185	0.39084	0.453275	0.42469250000000003	strata_mu_pred[44,1]	nrti	TRUE	NA	susceptible	NA	NA
0.233189	0.556335	0.318144	0.431784	0.3814905	strata_mu_pred[44,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.36739	0.566016	0.423982	0.492897	0.45951	strata_mu_pred[45,1]	nrti	TRUE	NA	susceptible	NA	NA
0.25651	0.591367	0.349094	0.467766	0.4159235	strata_mu_pred[45,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.456115	0.675732	0.52924	0.603517	0.56833	strata_mu_pred[46,1]	nrti	TRUE	NA	susceptible	NA	NA
0.342924	0.69478	0.455513	0.579546	0.523392	strata_mu_pred[46,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.496712	0.693856	0.560148	0.628294	0.5971415	strata_mu_pred[47,1]	nrti	TRUE	NA	susceptible	NA	NA
0.384215	0.717886	0.488608	0.608185	0.5561294999999999	strata_mu_pred[47,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.544172	0.717115	0.597228	0.656961	0.6286035	strata_mu_pred[48,1]	nrti	TRUE	NA	susceptible	NA	NA
0.423218	0.749069	0.533161	0.653387	0.588547	strata_mu_pred[48,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.517297	0.713464	0.576527	0.645583	0.6141859999999999	strata_mu_pred[49,1]	nrti	TRUE	NA	susceptible	NA	NA
0.400692	0.739819	0.517083	0.638285	0.572765	strata_mu_pred[49,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.471856	0.641207	0.531547	0.589654	0.557796	strata_mu_pred[5,1]	nrti	TRUE	NA	susceptible	NA	NA
0.118109	0.513852	0.206413	0.34876	0.296868	strata_mu_pred[5,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.424618	0.59101	0.477254	0.53507	0.5088465	strata_mu_pred[50,1]	nrti	TRUE	NA	susceptible	NA	NA
0.296004	0.625293	0.399878	0.515889	0.46466399999999997	strata_mu_pred[50,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.375508	0.585287	0.436864	0.50941	0.47691150000000004	strata_mu_pred[51,1]	nrti	TRUE	NA	susceptible	NA	NA
0.256518	0.605106	0.363597	0.487677	0.43492699999999995	strata_mu_pred[51,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.666096	0.82506	0.72357	0.779156	0.747297	strata_mu_pred[52,1]	nrti	TRUE	NA	susceptible	NA	NA
0.569887	0.851308	0.673658	0.774217	0.7132535	strata_mu_pred[52,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.314922	0.544583	0.39228	0.472034	0.4297845	strata_mu_pred[53,1]	nrti	TRUE	NA	susceptible	NA	NA
0.210255	0.558517	0.310399	0.432782	0.38571750000000005	strata_mu_pred[53,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.433679	0.644999	0.495545	0.568979	0.5322745	strata_mu_pred[54,1]	nrti	TRUE	NA	susceptible	NA	NA
0.316673	0.66346	0.427254	0.552456	0.4886	strata_mu_pred[54,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.724501	0.892942	0.787021	0.844991	0.812766	strata_mu_pred[55,1]	nrti	TRUE	NA	susceptible	NA	NA
0.715583	0.975914	0.855998	0.939561	0.873983	strata_mu_pred[55,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.665587	0.847894	0.735179	0.798499	0.76303	strata_mu_pred[56,1]	nrti	TRUE	NA	susceptible	NA	NA
0.654456	0.962163	0.811764	0.915122	0.836168	strata_mu_pred[56,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.567115	0.791656	0.648907	0.726833	0.683458	strata_mu_pred[57,1]	nrti	TRUE	NA	susceptible	NA	NA
0.558149	0.941142	0.731715	0.865036	0.773493	strata_mu_pred[57,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.69556	0.880825	0.756114	0.821321	0.7906805	strata_mu_pred[58,1]	nrti	TRUE	NA	susceptible	NA	NA
0.689708	0.97087	0.834795	0.928028	0.856904	strata_mu_pred[58,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.443554	0.681594	0.522347	0.604926	0.5686165000000001	strata_mu_pred[59,1]	nrti	TRUE	NA	susceptible	NA	NA
0.431712	0.897013	0.600028	0.771405	0.675556	strata_mu_pred[59,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.454463	0.662772	0.532229	0.601389	0.5625089999999999	strata_mu_pred[6,1]	nrti	TRUE	NA	susceptible	NA	NA
0.116729	0.524959	0.193837	0.341434	0.3008015	strata_mu_pred[6,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.605877	0.819626	0.674352	0.747371	0.7136990000000001	strata_mu_pred[60,1]	nrti	TRUE	NA	susceptible	NA	NA
0.593189	0.952439	0.766381	0.890974	0.7979575	strata_mu_pred[60,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.486	0.716883	0.557114	0.638793	0.602522	strata_mu_pred[61,1]	nrti	TRUE	NA	susceptible	NA	NA
0.461899	0.908398	0.65162	0.813402	0.706711	strata_mu_pred[61,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.622157	0.824168	0.691394	0.762912	0.7255155	strata_mu_pred[62,1]	nrti	TRUE	NA	susceptible	NA	NA
0.604575	0.952643	0.776845	0.893734	0.807793	strata_mu_pred[62,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.651711	0.842976	0.72178	0.78672	0.7519035000000001	strata_mu_pred[63,1]	nrti	TRUE	NA	susceptible	NA	NA
0.641875	0.959502	0.793327	0.90073	0.827251	strata_mu_pred[63,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.543426	0.752666	0.619794	0.691882	0.6487915	strata_mu_pred[64,1]	nrti	TRUE	NA	susceptible	NA	NA
0.517757	0.923011	0.69648	0.842556	0.7442985	strata_mu_pred[64,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.576683	0.793752	0.667555	0.74275	0.6976415	strata_mu_pred[65,1]	nrti	TRUE	NA	susceptible	NA	NA
0.573008	0.945641	0.742506	0.871381	0.7847014999999999	strata_mu_pred[65,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.493365	0.744088	0.581154	0.666019	0.620263	strata_mu_pred[66,1]	nrti	TRUE	NA	susceptible	NA	NA
0.481906	0.913878	0.662251	0.820167	0.7205695000000001	strata_mu_pred[66,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.582767	0.807595	0.667911	0.746708	0.7007760000000001	strata_mu_pred[67,1]	nrti	TRUE	NA	susceptible	NA	NA
0.573345	0.947772	0.751654	0.877379	0.7879895	strata_mu_pred[67,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.633686	0.83936	0.709722	0.779905	0.740278	strata_mu_pred[68,1]	nrti	TRUE	NA	susceptible	NA	NA
0.622044	0.955752	0.785196	0.898063	0.81894	strata_mu_pred[68,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.441751	0.703581	0.533207	0.626409	0.5736365	strata_mu_pred[69,1]	nrti	TRUE	NA	susceptible	NA	NA
0.421044	0.890469	0.612986	0.783801	0.6796715	strata_mu_pred[69,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.436633	0.573463	0.480269	0.528339	0.5021329999999999	strata_mu_pred[7,1]	nrti	TRUE	NA	susceptible	NA	NA
0.0953769	0.456208	0.166852	0.293179	0.25254350000000003	strata_mu_pred[7,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.550776	0.792673	0.635926	0.718794	0.6709149999999999	strata_mu_pred[70,1]	nrti	TRUE	NA	susceptible	NA	NA
0.540079	0.939552	0.719667	0.858653	0.7638659999999999	strata_mu_pred[70,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.397192	0.671078	0.493041	0.587225	0.537612	strata_mu_pred[71,1]	nrti	TRUE	NA	susceptible	NA	NA
0.395639	0.886106	0.568294	0.749643	0.64771	strata_mu_pred[71,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.759742	0.910277	0.817148	0.869831	0.8399375	strata_mu_pred[72,1]	nrti	TRUE	NA	susceptible	NA	NA
0.755056	0.97912	0.879094	0.950419	0.8934685	strata_mu_pred[72,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.550674	0.695045	0.601564	0.651578	0.6238655	strata_mu_pred[8,1]	nrti	TRUE	NA	susceptible	NA	NA
0.161382	0.594993	0.264173	0.42224	0.3568465	strata_mu_pred[8,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.374643	0.570945	0.434959	0.502337	0.471272	strata_mu_pred[9,1]	nrti	TRUE	NA	susceptible	NA	NA
0.0765697	0.433456	0.157942	0.281297	0.2297455	strata_mu_pred[9,2]	nrti	TRUE	NA	intermediate/high	NA	NA
0.301398	1.02176	0.479435	0.742721	0.6492055	within_round_rr[1]	nrti	TRUE	1	NA	17	2015-11-03
0.441871	0.913936	0.590061	0.753891	0.6787695	within_round_rr[2]	nrti	TRUE	2	NA	18	2017-07-17
