095lower	095upper	050lower	050upper	median	name	drug_class	posterior	round_idx	status	round	round_mid_date
-1.6191	1.54684	-0.471082	0.588591	0.007689635	prob_res_betas[11]	nnrti	FALSE	NA	NA	NA	NA
-1.61333	1.57289	-0.514511	0.547495	-7.846039999999999e-4	prob_res_betas[12]	nnrti	FALSE	NA	NA	NA	NA
-1.68147	1.66664	-0.521638	0.595576	-0.006756385	prob_res_betas[1]	nnrti	FALSE	NA	NA	NA	NA
-1.63888	1.71451	-0.609554	0.558065	-0.008345145	prob_res_betas[2]	nnrti	FALSE	NA	NA	NA	NA
-1.61337	1.82595	-0.739493	0.45446	0.0214407	prob_res_betas[3]	nnrti	FALSE	NA	NA	NA	NA
-1.64706	1.78795	-0.591224	0.57488	-0.00319474	prob_res_betas[4]	nnrti	FALSE	NA	NA	NA	NA
-1.65473	1.55948	-0.545822	0.531242	0.009762725	prob_res_betas[5]	nnrti	FALSE	NA	NA	NA	NA
-1.57205	1.65299	-0.489187	0.583544	0.001098763	prob_res_betas[6]	nnrti	FALSE	NA	NA	NA	NA
-1.556	1.56894	-0.561156	0.520814	-0.009983335	prob_res_betas[7]	nnrti	FALSE	NA	NA	NA	NA
-1.39798	1.35686	-0.432923	0.509602	-0.01017485	prob_res_betas[8]	nnrti	FALSE	NA	NA	NA	NA
-1.35686	1.39798	-0.509602	0.432923	0.01017485	prob_res_betas[9]	nnrti	FALSE	NA	NA	NA	NA
0.0844787	0.928272	0.32517	0.697735	0.50349	round_mu_pred[1,1]	nnrti	FALSE	1	susceptible	17	2015-11-03
0.0866751	0.935834	0.295245	0.677753	0.497029	round_mu_pred[1,2]	nnrti	FALSE	1	intermediate/high	17	2015-11-03
0.0773362	0.922945	0.330023	0.719606	0.506025	round_mu_pred[2,1]	nnrti	FALSE	2	susceptible	18	2017-07-17
0.0865181	0.940154	0.27197	0.651393	0.4972995	round_mu_pred[2,2]	nnrti	FALSE	2	intermediate/high	18	2017-07-17
0.0809502	0.929641	0.326646	0.713117	0.5017855	round_mu_pred[3,1]	nnrti	FALSE	3	susceptible	19	2019-06-20
0.0703441	0.923909	0.30719	0.689507	0.4976525	round_mu_pred[3,2]	nnrti	FALSE	3	intermediate/high	19	2019-06-20
0.0749249	0.926654	0.284505	0.674822	0.5054365	round_mu_pred[4,1]	nnrti	FALSE	4	susceptible	20	2022-03-04
0.0694171	0.923222	0.292582	0.674583	0.5047515	round_mu_pred[4,2]	nnrti	FALSE	4	intermediate/high	20	2022-03-04
0.0864304	0.919058	0.332083	0.6963	0.5007955	round_mu_pred_obs[1,1]	nnrti	FALSE	1	susceptible	17	2015-11-03
0.0753789	0.904696	0.324474	0.68852	0.499591	round_mu_pred_obs[1,2]	nnrti	FALSE	1	intermediate/high	17	2015-11-03
0.0950712	0.919109	0.334377	0.705602	0.5027045	round_mu_pred_obs[2,1]	nnrti	FALSE	2	susceptible	18	2017-07-17
0.0794889	0.914706	0.321868	0.678727	0.49985999999999997	round_mu_pred_obs[2,2]	nnrti	FALSE	2	intermediate/high	18	2017-07-17
0.0887596	0.912652	0.321789	0.683923	0.502653	round_mu_pred_obs[3,1]	nnrti	FALSE	3	susceptible	19	2019-06-20
0.0823498	0.919024	0.319791	0.683061	0.500283	round_mu_pred_obs[3,2]	nnrti	FALSE	3	intermediate/high	19	2019-06-20
0.0862033	0.909528	0.354873	0.714745	0.5036639999999999	round_mu_pred_obs[4,1]	nnrti	FALSE	4	susceptible	20	2022-03-04
0.0642311	0.898086	0.364789	0.725487	0.5023485	round_mu_pred_obs[4,2]	nnrti	FALSE	4	intermediate/high	20	2022-03-04
0.00751862	0.968595	0.00117328	0.494389	0.49393699999999996	strata_mu_pred[1,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.02201	0.982609	8.07469e-4	0.49362	0.493452	strata_mu_pred[1,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0227731	0.98428	0.00218919	0.497694	0.49703200000000003	strata_mu_pred[10,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0265583	0.985981	0.499943	0.99702	0.5015400000000001	strata_mu_pred[10,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0183531	0.975112	0.00420132	0.500804	0.49755550000000004	strata_mu_pred[11,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0138578	0.972305	0.00552616	0.502989	0.4992515	strata_mu_pred[11,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.00320422	0.961431	0.00144475	0.498804	0.4983115	strata_mu_pred[12,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0188187	0.977007	0.501739	0.997965	0.5026405	strata_mu_pred[12,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0134453	0.97413	0.501397	0.998941	0.5016425	strata_mu_pred[13,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0230138	0.981968	0.00102734	0.494265	0.49368449999999997	strata_mu_pred[13,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0204351	0.977345	0.497054	0.994797	0.5004465	strata_mu_pred[14,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.00510614	0.961678	0.00442817	0.502231	0.4997245	strata_mu_pred[14,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0358239	0.991023	0.00277375	0.499631	0.498293	strata_mu_pred[15,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0293383	0.988873	0.499579	0.995685	0.501268	strata_mu_pred[15,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.019117	0.979537	0.00397429	0.497093	0.49453199999999997	strata_mu_pred[16,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.00634748	0.965634	0.00468149	0.493973	0.4921855	strata_mu_pred[16,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0162891	0.97591	0.500106	0.997547	0.5013155	strata_mu_pred[17,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0157966	0.977035	0.500714	0.998623	0.5012215	strata_mu_pred[17,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0227395	0.984087	0.00196036	0.497287	0.4965075	strata_mu_pred[18,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0267897	0.985319	1.89283e-4	0.498569	0.49849350000000003	strata_mu_pred[18,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0307908	0.990534	0.502942	0.997926	0.503918	strata_mu_pred[19,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0326535	0.99364	0.502531	0.998441	0.503708	strata_mu_pred[19,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0313638	0.987502	0.507634	0.997058	0.508417	strata_mu_pred[2,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0103572	0.970679	0.502523	0.996663	0.503992	strata_mu_pred[2,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0147847	0.974007	0.503198	0.997557	0.5040675	strata_mu_pred[20,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0287364	0.988742	0.502643	0.998759	0.50339	strata_mu_pred[20,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0167844	0.978234	0.50602	0.997915	0.507172	strata_mu_pred[21,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0326481	0.994579	0.50543	0.998803	0.5060495	strata_mu_pred[21,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0275583	0.988961	0.500016	0.996102	0.502849	strata_mu_pred[22,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0078168	0.971515	0.508543	0.998156	0.5097700000000001	strata_mu_pred[22,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0202709	0.977255	0.501768	0.997887	0.5032875	strata_mu_pred[23,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0353082	0.99669	0.504674	0.999723	0.5047029999999999	strata_mu_pred[23,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0384295	0.993918	6.44252e-4	0.495782	0.4956925	strata_mu_pred[24,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.00636276	0.964715	0.500054	0.996146	0.5031479999999999	strata_mu_pred[24,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0359005	0.994259	0.506198	0.998507	0.506406	strata_mu_pred[25,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.034357	0.993236	0.507682	0.998433	0.507892	strata_mu_pred[25,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0267347	0.983549	0.505461	0.994688	0.5083605	strata_mu_pred[26,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0258154	0.987801	0.503603	0.998058	0.5046845	strata_mu_pred[26,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0339184	0.994691	0.502521	0.999012	0.502735	strata_mu_pred[27,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0298628	0.990625	0.50217	0.997597	0.5038575000000001	strata_mu_pred[27,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0122941	0.97328	0.507903	0.998567	0.5080775	strata_mu_pred[28,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0180002	0.977552	0.501743	0.996883	0.5038065	strata_mu_pred[28,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0376012	0.997104	0.502928	0.998134	0.5037075	strata_mu_pred[29,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0234711	0.983534	0.510024	0.999305	0.510069	strata_mu_pred[29,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0195592	0.979151	0.00277212	0.495351	0.4930085	strata_mu_pred[3,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.02795	0.990233	0.504747	0.998323	0.5056605	strata_mu_pred[3,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0178177	0.97602	0.502774	0.996522	0.504363	strata_mu_pred[30,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0245247	0.983608	0.497374	0.995627	0.500149	strata_mu_pred[30,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.033917	0.995678	0.500961	0.997814	0.502151	strata_mu_pred[31,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.00567482	0.965842	0.501426	0.997923	0.502203	strata_mu_pred[31,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0118133	0.972991	0.502968	0.998695	0.5029775000000001	strata_mu_pred[32,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0331018	0.994159	0.0025227	0.500517	0.499532	strata_mu_pred[32,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0229595	0.98213	0.00188737	0.49771	0.49647450000000004	strata_mu_pred[33,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0117823	0.972949	0.508807	0.998912	0.508869	strata_mu_pred[33,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0183425	0.979639	0.506167	0.998534	0.5063314999999999	strata_mu_pred[34,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0298622	0.992403	0.50302	0.998787	0.5030835	strata_mu_pred[34,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0185249	0.97701	0.00480931	0.502567	0.4989135	strata_mu_pred[35,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.00628847	0.970188	0.502265	0.999423	0.5023625	strata_mu_pred[35,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0257589	0.987323	0.504559	0.998196	0.504985	strata_mu_pred[36,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0254908	0.989669	0.504087	0.99833	0.5049325	strata_mu_pred[36,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0258583	0.984517	7.7084e-4	0.496371	0.49629650000000003	strata_mu_pred[37,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.00385943	0.968648	0.502122	0.997748	0.503266	strata_mu_pred[37,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0074455500000000004	0.966112	0.499209	0.996333	0.501559	strata_mu_pred[38,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0334099	0.989654	0.495855	0.993402	0.4999745	strata_mu_pred[38,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0332879	0.988808	0.500544	0.997347	0.5012195	strata_mu_pred[39,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.024834	0.983165	0.0018	0.498149	0.496997	strata_mu_pred[39,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0190708	0.97927	0.501583	0.999432	0.5016499999999999	strata_mu_pred[4,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.016003	0.976457	0.503842	0.999451	0.5038995	strata_mu_pred[4,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0292935	0.985164	0.507598	0.999145	0.5076025	strata_mu_pred[40,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0112713	0.971842	0.503942	0.998285	0.5050155000000001	strata_mu_pred[40,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.00403299	0.961862	0.501794	0.997667	0.502521	strata_mu_pred[41,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0215972	0.979232	0.500458	0.996002	0.501852	strata_mu_pred[41,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0324516	0.989895	0.498497	0.996351	0.500331	strata_mu_pred[42,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0306623	0.994121	0.503307	0.997928	0.5043884999999999	strata_mu_pred[42,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0359643	0.994738	0.00377986	0.502744	0.4997155	strata_mu_pred[43,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0336242	0.994911	8.2634e-4	0.49578	0.49563250000000003	strata_mu_pred[43,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0262735	0.984372	0.507133	0.997866	0.507667	strata_mu_pred[44,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0196573	0.979712	0.50481	0.997731	0.505877	strata_mu_pred[44,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0207565	0.981714	0.502593	0.998427	0.5031715	strata_mu_pred[45,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.00924839	0.97074800000000006	0.506794	0.998519	0.507394	strata_mu_pred[45,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0235693	0.981092	0.00381591	0.502436	0.499513	strata_mu_pred[46,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0121708	0.975056	0.501834	0.999033	0.502258	strata_mu_pred[46,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.00304335	0.963828	0.500171	0.996712	0.5022865000000001	strata_mu_pred[47,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0243807	0.986669	0.50808	0.999341	0.508165	strata_mu_pred[47,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.017972	0.974674	0.00503736	0.500039	0.49628150000000004	strata_mu_pred[48,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0281599	0.989157	0.00499487	0.501412	0.498298	strata_mu_pred[48,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.025428	0.98446	0.500868	0.998016	0.5014419999999999	strata_mu_pred[49,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0297018	0.985652	0.00194465	0.499785	0.498722	strata_mu_pred[49,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.00970431	0.968098	0.497748	0.995486	0.501065	strata_mu_pred[5,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0285896	0.989417	0.502655	0.996469	0.5035970000000001	strata_mu_pred[5,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.00773317	0.96703	2.61487e-4	0.499439	0.499335	strata_mu_pred[50,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0258658	0.985911	0.497618	0.994632	0.5008385	strata_mu_pred[50,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0243123	0.98459700000000006	0.498833	0.996088	0.5015315	strata_mu_pred[51,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0143747	0.973942	0.00267158	0.498564	0.4971155	strata_mu_pred[51,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0147803	0.971646	0.00455275	0.500378	0.4983125	strata_mu_pred[52,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0267349	0.985382	0.00131291	0.492713	0.4925955	strata_mu_pred[52,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0192985	0.979532	0.503095	0.999208	0.503351	strata_mu_pred[53,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.00658518	0.968723	0.503144	0.998195	0.5035784999999999	strata_mu_pred[53,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0267687	0.985146	0.00450737	0.501908	0.49947050000000004	strata_mu_pred[54,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0315478	0.989717	0.502091	0.997031	0.5031525	strata_mu_pred[54,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0273174	0.988875	0.50764	0.998454	0.508697	strata_mu_pred[55,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0204993	0.982144	0.505877	0.997434	0.5076635	strata_mu_pred[55,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0141794	0.973587	0.503926	0.99686	0.5060895000000001	strata_mu_pred[56,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0160674	0.974091	0.00499057	0.498184	0.49613300000000005	strata_mu_pred[56,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0335486	0.993782	0.505822	0.997766	0.506793	strata_mu_pred[57,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0187886	0.978432	0.503224	0.999249	0.5035555	strata_mu_pred[57,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0260575	0.985243	0.504777	0.997494	0.5056935	strata_mu_pred[58,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0379173	0.998063	0.501723	0.997998	0.502807	strata_mu_pred[58,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0269584	0.985345	0.506458	0.997354	0.507416	strata_mu_pred[59,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0386374	0.996651	0.502731	0.997219	0.5034105	strata_mu_pred[59,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0174494	0.970828	0.00536314	0.498867	0.497236	strata_mu_pred[6,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0141536	0.972784	0.50256	0.998549	0.5025785	strata_mu_pred[6,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0311788	0.99112	0.50686	0.998737	0.5069945	strata_mu_pred[60,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.023538	0.982243	0.502567	0.997775	0.5035525	strata_mu_pred[60,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.00515759	0.964293	0.502021	0.996288	0.5043755000000001	strata_mu_pred[61,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0326228	0.992965	0.507954	0.998671	0.5082955	strata_mu_pred[61,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.00763829	0.967095	0.508178	0.998503	0.5085145	strata_mu_pred[62,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0331841	0.993605	4.62531e-4	0.495992	0.49570400000000003	strata_mu_pred[62,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0161094	0.978559	0.500464	0.997937	0.501134	strata_mu_pred[63,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0358836	0.996822	0.503027	0.996979	0.503693	strata_mu_pred[63,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0232134	0.984306	0.502329	0.997799	0.5036845	strata_mu_pred[64,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.012114	0.972484	0.00468192	0.497438	0.4956785	strata_mu_pred[64,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0205705	0.976038	0.503657	0.996775	0.50476	strata_mu_pred[65,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0193504	0.97659	0.504379	0.997053	0.5056495000000001	strata_mu_pred[65,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0148896	0.976388	0.503692	0.997262	0.5047535	strata_mu_pred[66,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.00583319	0.96794	0.503114	0.997169	0.5040169999999999	strata_mu_pred[66,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0105214	0.97133	0.502726	0.99482	0.506317	strata_mu_pred[67,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0328424	0.992265	0.00214028	0.499461	0.49769549999999996	strata_mu_pred[67,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.00876117	0.968426	0.503185	0.997264	0.5033535	strata_mu_pred[68,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0227614	0.979056	0.00127142	0.499756	0.4993595	strata_mu_pred[68,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0152561	0.975263	0.499916	0.997646	0.5007474999999999	strata_mu_pred[69,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.00992866	0.971865	0.503502	0.997731	0.5041655	strata_mu_pred[69,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0304102	0.989948	0.00267541	0.495337	0.49411099999999997	strata_mu_pred[7,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0183516	0.979829	0.00138466	0.500263	0.4997715	strata_mu_pred[7,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0262075	0.985232	0.505718	0.995425	0.5082685	strata_mu_pred[70,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0346917	0.992456	0.506328	0.999074	0.5064185000000001	strata_mu_pred[70,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0110583	0.972789	0.50494000000000006	0.999444	0.505013	strata_mu_pred[71,1]	nnrti	FALSE	NA	susceptible	NA	NA
0.0288874	0.989495	0.503686	0.997518	0.5050615	strata_mu_pred[71,2]	nnrti	FALSE	NA	intermediate/high	NA	NA
0.0230858	0.983219	0.502365	0.996529	0.5043664999999999	strata_mu_pred[72,1]	nnrti	FALSE	NA	susceptible	NA	NA
