095lower	095upper	050lower	050upper	median	name	drug_class	posterior	round_idx	status	round	round_mid_date
0.542015	0.599324	0.557612	0.577412	0.5684184999999999	overall_mu_pred_obs[1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	overall_mu_pred_obs[2]	overall	TRUE	NA	intermediate/high	NA	NA
-1.90747	1.96601	-0.631634	0.709796	-5.9065e-4	prob_res_alpha_0	overall	TRUE	NA	NA	NA	NA
-21.206	21.393	-1.05494	1.02181	-0.036708950000000004	prob_res_alpha_sd	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[10]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[11]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[12]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[1]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[2]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[3]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[4]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[5]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[6]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[7]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[8]	overall	TRUE	NA	NA	NA	NA
NA	NA	NA	NA	NA	prob_res_betas[9]	overall	TRUE	NA	NA	NA	NA
0.511234	0.581042	0.534118	0.558531	0.5471125	round_mu_pred[1,1]	overall	TRUE	1	susceptible	17	2015-11-03
NA	NA	NA	NA	NA	round_mu_pred[1,2]	overall	TRUE	1	intermediate/high	17	2015-11-03
0.54674	0.645933	0.576571	0.611142	0.5957245	round_mu_pred[2,1]	overall	TRUE	2	susceptible	18	2017-07-17
NA	NA	NA	NA	NA	round_mu_pred[2,2]	overall	TRUE	2	intermediate/high	18	2017-07-17
0.551574	0.67504	0.592287	0.634191	0.6110345	round_mu_pred[3,1]	overall	TRUE	3	susceptible	19	2019-06-20
NA	NA	NA	NA	NA	round_mu_pred[3,2]	overall	TRUE	3	intermediate/high	19	2019-06-20
0.689226	0.827564	0.72999	0.777994	0.7574725	round_mu_pred[4,1]	overall	TRUE	4	susceptible	20	2022-03-04
NA	NA	NA	NA	NA	round_mu_pred[4,2]	overall	TRUE	4	intermediate/high	20	2022-03-04
0.493647	0.563119	0.514924	0.53928	0.5267515	round_mu_pred_obs[1,1]	overall	TRUE	1	susceptible	17	2015-11-03
NA	NA	NA	NA	NA	round_mu_pred_obs[1,2]	overall	TRUE	1	intermediate/high	17	2015-11-03
0.51489	0.612117	0.54671	0.580323	0.563632	round_mu_pred_obs[2,1]	overall	TRUE	2	susceptible	18	2017-07-17
NA	NA	NA	NA	NA	round_mu_pred_obs[2,2]	overall	TRUE	2	intermediate/high	18	2017-07-17
0.506032	0.627111	0.545288	0.586741	0.5672265	round_mu_pred_obs[3,1]	overall	TRUE	3	susceptible	19	2019-06-20
NA	NA	NA	NA	NA	round_mu_pred_obs[3,2]	overall	TRUE	3	intermediate/high	19	2019-06-20
0.644465	0.78961	0.691231	0.742256	0.7165235000000001	round_mu_pred_obs[4,1]	overall	TRUE	4	susceptible	20	2022-03-04
NA	NA	NA	NA	NA	round_mu_pred_obs[4,2]	overall	TRUE	4	intermediate/high	20	2022-03-04
0.442213	0.577191	0.489084	0.535361	0.510804	strata_mu_pred[1,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[1,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.328201	0.466247	0.372944	0.420804	0.3987455	strata_mu_pred[10,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[10,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.399616	0.503048	0.431197	0.467665	0.45146200000000003	strata_mu_pred[11,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[11,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.535885	0.648325	0.573733	0.613231	0.591256	strata_mu_pred[12,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[12,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.392208	0.541936	0.439872	0.492125	0.46871399999999996	strata_mu_pred[13,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[13,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.641861	0.75662	0.678793	0.717353	0.697579	strata_mu_pred[14,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[14,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.426191	0.582194	0.479028	0.53274	0.503018	strata_mu_pred[15,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[15,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.305038	0.471968	0.361778	0.420008	0.3888205	strata_mu_pred[16,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[16,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.515835	0.658685	0.562764	0.611417	0.5842639999999999	strata_mu_pred[17,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[17,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.331142	0.504586	0.387625	0.447151	0.4154725	strata_mu_pred[18,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[18,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.479066	0.625434	0.528189	0.577631	0.552677	strata_mu_pred[19,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[19,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.581211	0.715569	0.625249	0.671017	0.6499515	strata_mu_pred[2,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[2,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.50584	0.6612	0.553744	0.607925	0.57864	strata_mu_pred[20,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[20,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.595958	0.738001	0.639101	0.687873	0.663556	strata_mu_pred[21,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[21,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.613508	0.760497	0.661861	0.713453	0.6862604999999999	strata_mu_pred[22,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[22,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.480502	0.635525	0.524912	0.57733	0.554517	strata_mu_pred[23,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[23,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.459013	0.602571	0.500616	0.550129	0.5281739999999999	strata_mu_pred[24,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[24,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.541642	0.675974	0.582601	0.627975	0.6074634999999999	strata_mu_pred[25,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[25,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.364702	0.515129	0.415083	0.467081	0.43889100000000003	strata_mu_pred[26,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[26,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.345876	0.520405	0.395876	0.456499	0.429095	strata_mu_pred[27,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[27,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.344757	0.484767	0.386889	0.43418	0.4124195	strata_mu_pred[28,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[28,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.48323700000000003	0.660682	0.542532	0.60281	0.5723484999999999	strata_mu_pred[29,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[29,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.561683	0.689159	0.605222	0.648499	0.6254565000000001	strata_mu_pred[3,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[3,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.564407	0.694721	0.604459	0.649732	0.6304544999999999	strata_mu_pred[30,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[30,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.66672	0.796382	0.707793	0.753176	0.7307764999999999	strata_mu_pred[31,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[31,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.463095	0.630491	0.511921	0.570347	0.545201	strata_mu_pred[32,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[32,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.434651	0.558812	0.472901	0.514568	0.492541	strata_mu_pred[33,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[33,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.54801	0.704976	0.600153	0.653039	0.624059	strata_mu_pred[34,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[34,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.431813	0.593437	0.48172	0.537511	0.510195	strata_mu_pred[35,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[35,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.365146	0.551599	0.424112	0.487536	0.455568	strata_mu_pred[36,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[36,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.612152	0.772506	0.66525	0.720196	0.694978	strata_mu_pred[37,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[37,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.453039	0.6136	0.511796	0.567377	0.5373460000000001	strata_mu_pred[38,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[38,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.594478	0.749038	0.64136	0.695794	0.6714614999999999	strata_mu_pred[39,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[39,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.512565	0.622746	0.547873	0.586246	0.5671919999999999	strata_mu_pred[4,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[4,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.482739	0.65046	0.535296	0.594006	0.5645659999999999	strata_mu_pred[40,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[40,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.482201	0.644618	0.533335	0.589252	0.5619745	strata_mu_pred[41,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[41,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.540385	0.692786	0.593701	0.647215	0.6170335	strata_mu_pred[42,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[42,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.499978	0.671185	0.557562	0.616026	0.588732	strata_mu_pred[43,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[43,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.34502	0.532103	0.402069	0.466391	0.438117	strata_mu_pred[44,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[44,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.342509	0.498869	0.391556	0.445929	0.4213405	strata_mu_pred[45,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[45,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.365921	0.533962	0.420751	0.477698	0.4479805	strata_mu_pred[46,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[46,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.480293	0.668761	0.546136	0.60948	0.5815980000000001	strata_mu_pred[47,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[47,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.56441	0.714066	0.609527	0.660776	0.639003	strata_mu_pred[48,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[48,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.541718	0.714063	0.608887	0.668281	0.6324295	strata_mu_pred[49,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[49,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.465195	0.60887	0.516824	0.56554	0.5380095	strata_mu_pred[5,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[5,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.428799	0.575485	0.478857	0.529225	0.5020865	strata_mu_pred[50,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[50,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.431624	0.607385	0.493264	0.553507	0.5191055	strata_mu_pred[51,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[51,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.668471	0.813139	0.713701	0.762918	0.7387325	strata_mu_pred[52,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[52,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.362215	0.557976	0.43036	0.497434	0.465803	strata_mu_pred[53,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[53,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.460565	0.640553	0.52387	0.58537	0.5542345	strata_mu_pred[54,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[54,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.743348	0.88494	0.796618	0.844573	0.8171525	strata_mu_pred[55,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[55,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.680669	0.836091	0.730347	0.784921	0.7594620000000001	strata_mu_pred[56,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[56,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.604193	0.780919	0.668671	0.731656	0.6954025	strata_mu_pred[57,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[57,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.62398	0.7987	0.684606	0.745877	0.7154105	strata_mu_pred[58,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[58,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.723334	0.86871	0.777246	0.8282	0.8005495	strata_mu_pred[59,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[59,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.445933	0.580401	0.48883	0.534625	0.513641	strata_mu_pred[6,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[6,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.4913	0.687332	0.556044	0.623982	0.588789	strata_mu_pred[60,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[60,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.646475	0.816654	0.711923	0.770218	0.737774	strata_mu_pred[61,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[61,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.51425	0.706455	0.580845	0.64897	0.614682	strata_mu_pred[62,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[62,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.628927	0.804026	0.690366	0.750337	0.7184714999999999	strata_mu_pred[63,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[63,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.701555	0.850116	0.751582	0.802863	0.776545	strata_mu_pred[64,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[64,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.784022	0.906855	0.826754	0.868908	0.847774	strata_mu_pred[65,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[65,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.578825	0.74979	0.632155	0.693451	0.664434	strata_mu_pred[66,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[66,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.577856	0.77031	0.650165	0.716213	0.6798519999999999	strata_mu_pred[67,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[67,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.638063	0.818788	0.701869	0.765718	0.73204	strata_mu_pred[68,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[68,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.524271	0.736383	0.591849	0.665921	0.6317205	strata_mu_pred[69,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[69,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.310329	0.439211	0.346215	0.390576	0.372409	strata_mu_pred[7,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[7,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.68422	0.847236	0.742848	0.800672	0.772224	strata_mu_pred[70,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[70,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.615043	0.80003	0.680713	0.747886	0.709676	strata_mu_pred[71,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[71,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.493437	0.712115	0.568834	0.64506	0.605101	strata_mu_pred[72,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[72,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.423603	0.549444	0.46200599999999997	0.505857	0.487158	strata_mu_pred[8,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[8,2]	overall	TRUE	NA	intermediate/high	NA	NA
0.4504	0.613017	0.505211	0.560953	0.5314475	strata_mu_pred[9,1]	overall	TRUE	NA	susceptible	NA	NA
NA	NA	NA	NA	NA	strata_mu_pred[9,2]	overall	TRUE	NA	intermediate/high	NA	NA
NA	NA	NA	NA	NA	within_round_rr[1]	overall	TRUE	1	NA	17	2015-11-03
NA	NA	NA	NA	NA	within_round_rr[2]	overall	TRUE	2	NA	18	2017-07-17
NA	NA	NA	NA	NA	within_round_rr[3]	overall	TRUE	3	NA	19	2019-06-20
NA	NA	NA	NA	NA	within_round_rr[4]	overall	TRUE	4	NA	20	2022-03-04
NA	NA	NA	NA	NA	within_round_rr_obs[1]	overall	TRUE	1	NA	17	2015-11-03
NA	NA	NA	NA	NA	within_round_rr_obs[2]	overall	TRUE	2	NA	18	2017-07-17
NA	NA	NA	NA	NA	within_round_rr_obs[3]	overall	TRUE	3	NA	19	2019-06-20
NA	NA	NA	NA	NA	within_round_rr_obs[4]	overall	TRUE	4	NA	20	2022-03-04
